PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Li, L; Liu, ZX; Ren, XF; Wang, SM; Su, VC; Chen, MK; Chu, CH; Kuo, HY; Liu, BH; Zang, WB; Guo, GC; Zhang, LJ; Wang, ZL; Zhu, SN; Tsai, DP				Li, Lin; Liu, Zexuan; Ren, Xifeng; Wang, Shuming; Su, Vin-Cent; Chen, Mu-Ku; Chu, Cheng Hung; Kuo, Hsin Yu; Liu, Biheng; Zang, Wenbo; Guo, Guangcan; Zhang, Lijian; Wang, Zhenlin; Zhu, Shining; Tsai, Din Ping			Metalens-array-based high-dimensional and multiphoton quantum source	SCIENCE				Article									[Li, Lin; Liu, Zexuan; Wang, Shuming; Zang, Wenbo; Zhang, Lijian; Wang, Zhenlin; Zhu, Shining] Nanjing Univ, Sch Phys, Coll Engn & Appl Sci, Natl Lab Solid State Microstruct, Nanjing 210093, Peoples R China; [Li, Lin; Chen, Mu-Ku; Tsai, Din Ping] Hong Kong Polytech Univ, Dept Elect & Informat Engn, Hong Kong, Peoples R China; [Li, Lin; Chen, Mu-Ku; Chu, Cheng Hung; Kuo, Hsin Yu; Tsai, Din Ping] Acad Sinica, Res Ctr Appl Sci, Taipei 11529, Taiwan; [Li, Lin] East China Normal Univ, Sch Phys & Elect Sci, State Key Lab Precis Spect, Shanghai 200062, Peoples R China; [Liu, Zexuan; Wang, Shuming; Zhang, Lijian; Zhu, Shining] Nanjing Univ, Key Lab Intelligent Opt Sensing & Manipulat, Minist Educ, Nanjing 210093, Peoples R China; [Liu, Zexuan; Wang, Shuming; Zang, Wenbo; Zhang, Lijian; Wang, Zhenlin; Zhu, Shining] Collaborat Innovat Ctr Adv Microstruct, Nanjing 210093, Peoples R China; [Ren, Xifeng; Liu, Biheng; Guo, Guangcan] Univ Sci & Technol China, Key Lab Quantum Informat, CASU, Hefei 230026, Peoples R China; [Ren, Xifeng; Liu, Biheng; Guo, Guangcan] Univ Sci & Technol China, Synerget Innovat Ctr Quantum Informat & Quantum P, Hefei 230026, Peoples R China; [Su, Vin-Cent] Natl United Univ, Dept Elect Engn, Miaoli 36003, Taiwan; [Chen, Mu-Ku; Chu, Cheng Hung; Kuo, Hsin Yu; Tsai, Din Ping] Natl Taiwan Univ, Dept Phys, Taipei 10617, Taiwan		Wang, SM; Zhang, LJ; Wang, ZL; Zhu, SN (通讯作者)，Nanjing Univ, Sch Phys, Coll Engn & Appl Sci, Natl Lab Solid State Microstruct, Nanjing 210093, Peoples R China.; Tsai, DP (通讯作者)，Hong Kong Polytech Univ, Dept Elect & Informat Engn, Hong Kong, Peoples R China.; Tsai, DP (通讯作者)，Acad Sinica, Res Ctr Appl Sci, Taipei 11529, Taiwan.; Wang, SM; Zhang, LJ; Zhu, SN (通讯作者)，Nanjing Univ, Key Lab Intelligent Opt Sensing & Manipulat, Minist Educ, Nanjing 210093, Peoples R China.; Wang, SM; Zhang, LJ; Wang, ZL; Zhu, SN (通讯作者)，Collaborat Innovat Ctr Adv Microstruct, Nanjing 210093, Peoples R China.; Tsai, DP (通讯作者)，Natl Taiwan Univ, Dept Phys, Taipei 10617, Taiwan.	wangshuming@nju.edu.cn; lijian.zhang@nju.edu.cn; zlwang@nju.edu.cn; zhusn@nju.edu.cn; dinping.tsai@polyu.edu.hk								121	130											JUN 26	2020	368	6498					1487	+		10.1126/science.aba9779	http://dx.doi.org/10.1126/science.aba9779													
J	Xia, ZH; Wang, XH; Zhang, LG; Qin, Z; Sun, XM; Ren, K				Xia, Zhihua; Wang, Xinhui; Zhang, Liangao; Qin, Zhan; Sun, Xingming; Ren, Kui			A Privacy-Preserving and Copy-Deterrence Content-Based Image Retrieval Scheme in Cloud Computing	IEEE TRANSACTIONS ON INFORMATION FORENSICS AND SECURITY				Article									[Xia, Zhihua; Wang, Xinhui; Zhang, Liangao; Sun, Xingming] Nanjing Univ Informat Sci & Technol, Jiangsu Engn Ctr Network Monitoring, Sch Comp & Software, Nanjing 210044, Jiangsu, Peoples R China; [Xia, Zhihua; Wang, Xinhui; Zhang, Liangao; Sun, Xingming] Nanjing Univ Informat Sci & Technol, Jiangsu Collaborat Innovat Ctr Atmospher Environm, Sch Comp & Software, Nanjing 210044, Jiangsu, Peoples R China; [Qin, Zhan; Ren, Kui] SUNY Buffalo, Dept Comp Sci & Engn, Buffalo, NY 14260 USA		Xia, ZH (通讯作者)，Nanjing Univ Informat Sci & Technol, Jiangsu Engn Ctr Network Monitoring, Sch Comp & Software, Nanjing 210044, Jiangsu, Peoples R China.; Xia, ZH (通讯作者)，Nanjing Univ Informat Sci & Technol, Jiangsu Collaborat Innovat Ctr Atmospher Environm, Sch Comp & Software, Nanjing 210044, Jiangsu, Peoples R China.	xia_zhihua@163.com; wxh_nuist@163.com; zlo2010@163.com; zhanqin@buffalo.edu; sunnudt@163.com; kuiren@buffalo.edu								509	511											NOV	2016	11	11					2594	2608		10.1109/TIFS.2016.2590944	http://dx.doi.org/10.1109/TIFS.2016.2590944													
J	Faraj, S; Pachidi, S; Sayegh, K				Faraj, Samer; Pachidi, Stella; Sayegh, Karla			Working and organizing in the age of the learning algorithm	INFORMATION AND ORGANIZATION				Article									[Faraj, Samer; Sayegh, Karla] McGill Univ, Montreal, PQ, Canada; [Pachidi, Stella] Univ Cambridge, Cambridge, England		Faraj, S (通讯作者)，McGill Univ, Montreal, PQ, Canada.	samer.faraj@mcgill.ca								137	137											MAR	2018	28	1					62	70		10.1016/j.infoandorg.2018.02.005	http://dx.doi.org/10.1016/j.infoandorg.2018.02.005													
J	Zhu, ZQ; Zheng, MG; Qi, GQ; Wang, D; Xiang, Y				Zhu, Zhiqin; Zheng, Mingyao; Qi, Guanqiu; Wang, Di; Xiang, Yan			A Phase Congruency and Local Laplacian Energy Based Multi-Modality Medical Image Fusion Method in NSCT Domain	IEEE ACCESS				Article									[Zhu, Zhiqin; Zheng, Mingyao; Xiang, Yan] Chongqing Univ Posts & Telecommun, Coll Automat, Minist Educ, Key Lab Ind Internet Things & Networked Control, Chongqing 400065, Peoples R China; [Zheng, Mingyao; Xiang, Yan] Kunming Univ Sci & Technol, Fac Informat Engn & Automat, Kunming 650504, Yunnan, Peoples R China; [Qi, Guanqiu] Mansfield Univ Penn, Dept Math & Comp & Informat Sci, Mansfield, PA 16933 USA; [Wang, Di] Chongqing Univ, Sch Commun Engn, Chongqing 400044, Peoples R China		Xiang, Y (通讯作者)，Chongqing Univ Posts & Telecommun, Coll Automat, Minist Educ, Key Lab Ind Internet Things & Networked Control, Chongqing 400065, Peoples R China.; Xiang, Y (通讯作者)，Kunming Univ Sci & Technol, Fac Informat Engn & Automat, Kunming 650504, Yunnan, Peoples R China.	reilove2@outlook.com								155	169												2019	7						20811	20824		10.1109/ACCESS.2019.2898111	http://dx.doi.org/10.1109/ACCESS.2019.2898111													
J	De Coster, W; D'Hert, S; Schultz, DT; Cruts, M; Van Broeckhoven, C				De Coster, Wouter; D'Hert, Svenn; Schultz, Darrin T.; Cruts, Marc; Van Broeckhoven, Christine			NanoPack: visualizing and processing long-read sequencing data	BIOINFORMATICS				Article									[De Coster, Wouter; Cruts, Marc; Van Broeckhoven, Christine] VIB, Ctr Mol Neurol, Neurodegenerat Brain Dis Grp, B-2610 Antwerp, Belgium; [D'Hert, Svenn] VIB, Ctr Mol Neurol, Neur Support Facil, Bioinformat, B-2610 Antwerp, Belgium; [D'Hert, Svenn] Univ Antwerp, B-2610 Antwerp, Belgium; [Schultz, Darrin T.] Univ Calif Santa Cruz, Dept Biomol Engn & Bioinformat, Santa Cruz, CA 95064 USA		De Coster, W (通讯作者)，VIB, Ctr Mol Neurol, Neurodegenerat Brain Dis Grp, B-2610 Antwerp, Belgium.	wouter.decoster@molgen.vib-ua.be								710	713											AUG 1	2018	34	15					2666	2669		10.1093/bioinformatics/bty149	http://dx.doi.org/10.1093/bioinformatics/bty149													
J	Butun, I; Morgera, SD; Sankar, R				Butun, Ismail; Morgera, Salvatore D.; Sankar, Ravi			A Survey of Intrusion Detection Systems in Wireless Sensor Networks	IEEE COMMUNICATIONS SURVEYS AND TUTORIALS				Article									[Butun, Ismail; Morgera, Salvatore D.; Sankar, Ravi] Univ S Florida, Dept Elect Engn, Tampa, FL 33620 USA		Butun, I (通讯作者)，Univ S Florida, Dept Elect Engn, Tampa, FL 33620 USA.	ibutun@mail.usf.edu; sdmorg-era@usf.edu; sankar@usf.edu								454	471												2014	16	1					266	282		10.1109/SURV.2013.050113.00191	http://dx.doi.org/10.1109/SURV.2013.050113.00191													
J	Bariya, M; Nyein, HYY; Javey, A				Bariya, Mallika; Nyein, Hnin Yin Yin; Javey, Ali			Wearable sweat sensors	NATURE ELECTRONICS				Review									[Bariya, Mallika; Nyein, Hnin Yin Yin; Javey, Ali] Univ Calif Berkeley, Dept Elect Engn & Comp Sci, Berkeley, CA 94720 USA; [Bariya, Mallika; Nyein, Hnin Yin Yin; Javey, Ali] Univ Calif Berkeley, Berkeley Sensor & Actuator Ctr, Berkeley, CA 94720 USA; [Bariya, Mallika; Nyein, Hnin Yin Yin; Javey, Ali] Lawrence Berkeley Natl Lab, Mat Sci Div, Berkeley, CA 94720 USA		Javey, A (通讯作者)，Univ Calif Berkeley, Dept Elect Engn & Comp Sci, Berkeley, CA 94720 USA.; Javey, A (通讯作者)，Univ Calif Berkeley, Berkeley Sensor & Actuator Ctr, Berkeley, CA 94720 USA.; Javey, A (通讯作者)，Lawrence Berkeley Natl Lab, Mat Sci Div, Berkeley, CA 94720 USA.	ajavey@eecs.berkeley.edu								601	607											MAR	2018	1	3					160	171		10.1038/s41928-018-0043-y	http://dx.doi.org/10.1038/s41928-018-0043-y													
J	Busari, SA; Huq, KMS; Mumtaz, S; Dai, LL; Rodriguez, J				Busari, Sherif Adeshina; Huq, Kazi Mohammed Saidul; Mumtaz, Shahid; Dai, Linglong; Rodriguez, Jonathan			Millimeter-Wave Massive MIMO Communication for Future Wireless Systems: A Survey	IEEE COMMUNICATIONS SURVEYS AND TUTORIALS				Article									[Busari, Sherif Adeshina; Mumtaz, Shahid; Rodriguez, Jonathan] Inst Telecomunicacoes, P-3810193 Aveiro, Portugal; [Huq, Kazi Mohammed Saidul] Inst Telecomunicacoes, Mobile Syst Grp, P-3810193 Aveiro, Portugal; [Dai, Linglong] Tsinghua Univ, Dept Elect Engn, Beijing 100084, Peoples R China		Busari, SA (通讯作者)，Inst Telecomunicacoes, P-3810193 Aveiro, Portugal.	sherifbusari@av.it.pt; kazi.saidul@av.it.pt; smumtaz@av.it.pt; daill@tsinghua.edu.cn; jonathan@av.it.pt								286	291												2018	20	2					836	869		10.1109/COMST.2017.2787460	http://dx.doi.org/10.1109/COMST.2017.2787460													
J	Sutherland, DL; Ralph, PJ				Sutherland, Donna L.; Ralph, Peter J.			Microalgal bioremediation of emerging contaminants - Opportunities and challenges	WATER RESEARCH				Review									[Sutherland, Donna L.; Ralph, Peter J.] Univ Technol Sydney, Climate Change Cluster, Ultimo, NSW 2007, Australia		Sutherland, DL (通讯作者)，Univ Technol Sydney, Climate Change Cluster, Ultimo, NSW 2007, Australia.	Donna.Sutherland@uts.edu.au; Peter.Ralph@uts.edu.au								130	132											NOV 1	2019	164								114921	10.1016/j.watres.2019.114921	http://dx.doi.org/10.1016/j.watres.2019.114921													
J	Liebana-Cabanillas, F; Marinkovic, V; Kalinic, Z				Liebana-Cabanillas, Francisco; Marinkovic, Veljko; Kalinic, Zoran			A SEM-neural network approach for predicting antecedents of m-commerce acceptance	INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT				Article									[Liebana-Cabanillas, Francisco] Univ Granada, Dept Mkt & Market Res, Campus Cartuja, Granada, Spain; [Marinkovic, Veljko; Kalinic, Zoran] Univ Kragujevac, Fac Econ, Kragujevac, Serbia		Liebana-Cabanillas, F (通讯作者)，Univ Granada, Dept Mkt & Market Res, Campus Cartuja, Granada, Spain.	franlieb@ugr.es; vmarinkovic@kg.ac.rs; zkalinic@kg.ac.rs								203	207											APR	2017	37	2					14	24		10.1016/j.ijinfomgt.2016.10.008	http://dx.doi.org/10.1016/j.ijinfomgt.2016.10.008													
J	Timmusk, S; Behers, L; Muthoni, J; Muraya, A; Aronsson, AC				Timmusk, Salme; Behers, Lawrence; Muthoni, Julia; Muraya, Anthony; Aronsson, Anne-Charlotte			Perspectives and Challenges of Microbial Application for Crop Improvement	FRONTIERS IN PLANT SCIENCE				Review									[Timmusk, Salme; Muthoni, Julia; Muraya, Anthony] SLU, Uppsala BioCtr, Dept Forest Mycol & Plant Pathol, Uppsala, Sweden; [Behers, Lawrence] Nova West Technol & Commun, Tucson, AZ USA; [Aronsson, Anne-Charlotte] SLU Holding AB, Uppsala, Sweden		Timmusk, S (通讯作者)，SLU, Uppsala BioCtr, Dept Forest Mycol & Plant Pathol, Uppsala, Sweden.	salme.timmusk@slu.se								217	223											FEB 9	2017	8								49	10.3389/fpls.2017.00049	http://dx.doi.org/10.3389/fpls.2017.00049													
J	Alam, MR; Reaz, MB; Ali, MAM				Alam, Muhammad Raisul; Reaz, Mamun Bin Ibne; Ali, Mohd Alauddin Mohd			A Review of Smart Homes-Past, Present, and Future	IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS				Review									[Alam, Muhammad Raisul] Univ Kebangsaan Malaysia, Inst Microengn & Nanoelect, Bangi 43600, Selangor, Malaysia; [Reaz, Mamun Bin Ibne; Ali, Mohd Alauddin Mohd] Univ Kebangsaan Malaysia, Dept Elect Elect & Syst Engn, Fac Engn & Built Environm, Bangi 43600, Selangor, Malaysia		Alam, MR (通讯作者)，Carleton Univ, Dept Syst & Comp Engn, Ottawa, ON K1S 5B6, Canada.	mraisul@gmail.com; mamun.reaz@gmail.com; mama@vlsi.eng.ukm.my								345	359											NOV	2012	42	6					1190	1203		10.1109/TSMCC.2012.2189204	http://dx.doi.org/10.1109/TSMCC.2012.2189204													
J	Yin, LL; Zhang, HH; Tang, ZS; Xu, JY; Yin, D; Zhang, ZW; Yuan, XH; Zhu, MJ; Zhao, SH; Li, XY; Liu, XL				Yin, Lilin; Zhang, Haohao; Tang, Zhenshuang; Xu, Jingya; Yin, Dong; Zhang, Zhiwu; Yuan, Xiaohui; Zhu, Mengjin; Zhao, Shuhong; Li, Xinyun; Liu, Xiaolei			rMVP: A Memory-efficient, Visualization-enhanced, and Parallel-accelerated Tool for Genome-wide Association Study	GENOMICS PROTEOMICS & BIOINFORMATICS				Article									[Yin, Lilin; Tang, Zhenshuang; Xu, Jingya; Yin, Dong; Zhu, Mengjin; Zhao, Shuhong; Li, Xinyun; Liu, Xiaolei] Huazhong Agr Univ, Key Lab Agr Anim Genet Breeding & Reprod, Minist Educ, Wuhan 430070, Peoples R China; [Yin, Lilin; Tang, Zhenshuang; Xu, Jingya; Yin, Dong; Zhu, Mengjin; Zhao, Shuhong; Li, Xinyun; Liu, Xiaolei] Huazhong Agr Univ, Coll Anim Sci & Technol, Wuhan 430070, Peoples R China; [Yin, Lilin; Tang, Zhenshuang; Xu, Jingya; Yin, Dong; Zhu, Mengjin; Zhao, Shuhong; Li, Xinyun; Liu, Xiaolei] Huazhong Agr Univ, Key Lab Swine Genet & Breeding, Minist Agr, Wuhan 430070, Peoples R China; [Zhang, Haohao; Yuan, Xiaohui] Wuhan Univ Technol, Sch Comp Sci & Technol, Wuhan 430070, Peoples R China; [Zhang, Zhiwu] Washington State Univ, Dept Crop & Soil Sci, Pullman, WA 99164 USA		Li, XY; Liu, XL (通讯作者)，Huazhong Agr Univ, Key Lab Agr Anim Genet Breeding & Reprod, Minist Educ, Wuhan 430070, Peoples R China.; Li, XY; Liu, XL (通讯作者)，Huazhong Agr Univ, Coll Anim Sci & Technol, Wuhan 430070, Peoples R China.; Li, XY; Liu, XL (通讯作者)，Huazhong Agr Univ, Key Lab Swine Genet & Breeding, Minist Agr, Wuhan 430070, Peoples R China.	xyli@mail.hzau.edu.cn; xiaoleiliu@mail.hzau.edu.cn								123	123											AUG	2021	19	4			SI		619	628		10.1016/j.gpb.2020.10.007	http://dx.doi.org/10.1016/j.gpb.2020.10.007													
J	Silverstone, JW; Bonneau, D; Ohira, K; Suzuki, N; Yoshida, H; Iizuka, N; Ezaki, M; Natarajan, CM; Tanner, MG; Hadfield, RH; Zwiller, V; Marshall, GD; Rarity, JG; O'Brien, JL; Thompson, MG				Silverstone, J. W.; Bonneau, D.; Ohira, K.; Suzuki, N.; Yoshida, H.; Iizuka, N.; Ezaki, M.; Natarajan, C. M.; Tanner, M. G.; Hadfield, R. H.; Zwiller, V.; Marshall, G. D.; Rarity, J. G.; O'Brien, J. L.; Thompson, M. G.			On-chip quantum interference between silicon photon-pair sources	NATURE PHOTONICS				Article									[Silverstone, J. W.; Bonneau, D.; Marshall, G. D.; Rarity, J. G.; O'Brien, J. L.; Thompson, M. G.] Univ Bristol, HH Wills Phys Lab, Ctr Quantum Photon, Bristol BS8 1UB, Avon, England; [Silverstone, J. W.; Bonneau, D.; Marshall, G. D.; Rarity, J. G.; O'Brien, J. L.; Thompson, M. G.] Univ Bristol, Dept Elect & Elect Engn, Bristol BS8 1UB, Avon, England; [Ohira, K.; Suzuki, N.; Yoshida, H.; Iizuka, N.; Ezaki, M.] Toshiba Co Ltd, Corp Res & Dev Ctr, Saiwai Ku, Kawasaki, Kanagawa 2128582, Japan; [Natarajan, C. M.] Stanford Univ, Edward L Ginzton Lab, Stanford, CA 94305 USA; [Tanner, M. G.; Hadfield, R. H.] Univ Glasgow, Sch Engn, Glasgow G12 8QQ, Lanark, Scotland; [Zwiller, V.] Delft Univ Technol, Kavli Inst Nanosci, NL-2628 CJ Delft, Netherlands		Thompson, MG (通讯作者)，Univ Bristol, HH Wills Phys Lab, Ctr Quantum Photon, Merchant Venturers Bldg,Woodland Rd, Bristol BS8 1UB, Avon, England.	mark.thompson@bristol.ac.uk								325	344											FEB	2014	8	2					104	108		10.1038/NPHOTON.2013.339	http://dx.doi.org/10.1038/NPHOTON.2013.339													
J	Busseron, E; Ruff, Y; Moulin, E; Giuseppone, N				Busseron, Eric; Ruff, Yves; Moulin, Emilie; Giuseppone, Nicolas			Supramolecular self-assemblies as functional nanomaterials	NANOSCALE				Review									[Busseron, Eric; Ruff, Yves; Moulin, Emilie; Giuseppone, Nicolas] Univ Strasbourg, SAMS Res Grp, Inst Charles Sadron, CNRS, F-67034 Strasbourg 2, France		Giuseppone, N (通讯作者)，Univ Strasbourg, SAMS Res Grp, Inst Charles Sadron, CNRS, 23 Rue du Loess,BP 84087, F-67034 Strasbourg 2, France.	giuseppone@unistra.fr								517	524												2013	5	16					7098	7140		10.1039/c3nr02176a	http://dx.doi.org/10.1039/c3nr02176a													
J	Yukgehnaish, K; Kumar, P; Sivachandran, P; Marimuthu, K; Arshad, A; Paray, BA; Arockiaraj, J				Yukgehnaish, Kumarasan; Kumar, Praveen; Sivachandran, Parimannan; Marimuthu, Kasi; Arshad, Aziz; Paray, Bilal Ahmad; Arockiaraj, Jesu			Gut microbiota metagenomics in aquaculture: factors influencing gut microbiome and its physiological role in fish	REVIEWS IN AQUACULTURE				Article									[Yukgehnaish, Kumarasan; Marimuthu, Kasi] AIMST Univ, Dept Biotechnol, Semeling, Kedah Darul Ama, Malaysia; [Kumar, Praveen; Arockiaraj, Jesu] SRM Inst Sci & Technol, SRM Res Inst, Chennai 603203, Tamil Nadu, India; [Sivachandran, Parimannan] AIMST Univ, Fac Appl Sci, Ctr Excellence Omics Driven Computat Biodiscovery, Bedong, Malaysia; [Sivachandran, Parimannan] Deakin Univ, Sch Life & Environm Sci Engn & Built Environm, Fac Sci, Waurn Ponds Campus, Geelong, Vic, Australia; [Arshad, Aziz] Univ Putra Malaysia, Int Inst Aquaculture & Aquat Sci I AQUAS, Serdang, Negeri Sembilan, Malaysia; [Arshad, Aziz] Univ Putra Malaysia, Fac Agr, Dept Aquaculture, Serdang, Selangor, Malaysia; [Arshad, Aziz] Univ Putra Malaysia, Inst Biosci, Lab Marine Biotechnol, Serdang, Selangor Darul, Malaysia; [Paray, Bilal Ahmad] King Saud Univ, Coll Sci, Dept Zool, Riyadh, Saudi Arabia		Arockiaraj, J (通讯作者)，SRM Inst Sci & Technol, SRM Res Inst, Chennai 603203, Tamil Nadu, India.; Marimuthu, K (通讯作者)，AIMST Univ, Dept Biotechnol, Bedong 08100, Kedah Darul Ama, Malaysia.	aquamuthu2k@gmail.com; jesuaraj@hotmail.com								103	106											AUG	2020	12	3					1903	1927		10.1111/raq.12416	http://dx.doi.org/10.1111/raq.12416		JAN 2020											
J	Amin, R; Kumar, N; Biswas, GP; Iqbal, R; Chang, V				Amin, Ruhul; Kumar, Neeraj; Biswas, G. P.; Iqbal, R.; Chang, Victor			A light weight authentication protocol for IoT-enabled devices in distributed Cloud Computing environment	FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF ESCIENCE				Article									[Amin, Ruhul; Kumar, Neeraj] Thapar Univ, Dept Comp Sci & Engn, Patiala 147004, Punjab, India; [Biswas, G. P.] Indian Sch Mines, Dept Comp Sci & Engn, Dhanbad, Bihar, India; [Iqbal, R.] Coventry Univ, Dept Comp, Fac Engn, Coventry, W Midlands, England; [Chang, Victor] Xian Jiaotong Liverpool Univ, Int Business Sch Suzhou, Suzhou, Peoples R China		Kumar, N (通讯作者)，Thapar Univ, Dept Comp Sci & Engn, Patiala 147004, Punjab, India.	amin_ruhul@live.com; neeraj.kumar@thapar.edu; gpbiswas@gmail.com; r.iqbal@coventry.ac.uk; ic.victor.chang@gmail.com								157	159											JAN	2018	78		3				1005	1019		10.1016/j.future.2016.12.028	http://dx.doi.org/10.1016/j.future.2016.12.028													
J	Syam, N; Sharma, A				Syam, Niladri; Sharma, Arun			Waiting for a sales renaissance in the fourth industrial revolution: Machine learning and artificial intelligence in sales research and practice	INDUSTRIAL MARKETING MANAGEMENT				Article									[Syam, Niladri] Univ Missouri, Trulaske Coll Business, Room 431,Cornell Hall, Columbia, MO 65211 USA; [Sharma, Arun] Univ Miami, Sch Business Adm, POB 248027, Coral Gables, FL 33124 USA		Syam, N (通讯作者)，Univ Missouri, Trulaske Coll Business, Room 431,Cornell Hall, Columbia, MO 65211 USA.	syamn@missouri.edu; asharma@bus.miami.edu								192	198											FEB	2018	69				SI		135	146		10.1016/j.indmarman.2017.12.019	http://dx.doi.org/10.1016/j.indmarman.2017.12.019													
J	Brataas, A; Kent, AD; Ohno, H				Brataas, Arne; Kent, Andrew D.; Ohno, Hideo			Current-induced torques in magnetic materials	NATURE MATERIALS				Review									[Brataas, Arne] Norwegian Univ Sci & Technol, Dept Phys, NO-7191 Trondheim, Norway; [Kent, Andrew D.] NYU, Dept Phys, New York, NY 10003 USA; [Ohno, Hideo] Tohoku Univ, Ctr Spintron Integrated Syst, Aoba Ku, Sendai, Miyagi 9808577, Japan; [Ohno, Hideo] Tohoku Univ, Lab Nanoelect & Spintron, Elect Commun Res Inst, Aoba Ku, Sendai, Miyagi 9808577, Japan		Brataas, A (通讯作者)，Norwegian Univ Sci & Technol, Dept Phys, NO-7191 Trondheim, Norway.	Arne.Brataas@ntnu.no								812	818											MAY	2012	11	5					372	381		10.1038/NMAT3311	http://dx.doi.org/10.1038/NMAT3311													
J	Li, J; Green, AA; Yan, H; Fan, CH				Li, Jiang; Green, Alexander A.; Yan, Hao; Fan, Chunhai			Engineering nucleic acid structures for programmable molecular circuitry and intracellular biocomputation	NATURE CHEMISTRY				Review									[Li, Jiang; Fan, Chunhai] Chinese Acad Sci, Shanghai Inst Appl Phys, CAS Key Lab Interfacial Phys & Technol, Shanghai Synchrotron Radiat Facil,Div Phys Biol, Shanghai 201800, Peoples R China; [Li, Jiang; Fan, Chunhai] Chinese Acad Sci, Shanghai Inst Appl Phys, CAS Key Lab Interfacial Phys & Technol, Shanghai Synchrotron Radiat Facil,Bioimaging Ctr, Shanghai 201800, Peoples R China; [Green, Alexander A.; Yan, Hao] Arizona State Univ, Biodesign Ctr Mol Design & Biomimet, Biodesign Inst, Tempe, AZ 85287 USA; [Green, Alexander A.; Yan, Hao] Arizona State Univ, Sch Mol Sci, Tempe, AZ 85287 USA		Fan, CH (通讯作者)，Chinese Acad Sci, Shanghai Inst Appl Phys, CAS Key Lab Interfacial Phys & Technol, Shanghai Synchrotron Radiat Facil,Div Phys Biol, Shanghai 201800, Peoples R China.; Fan, CH (通讯作者)，Chinese Acad Sci, Shanghai Inst Appl Phys, CAS Key Lab Interfacial Phys & Technol, Shanghai Synchrotron Radiat Facil,Bioimaging Ctr, Shanghai 201800, Peoples R China.; Green, AA; Yan, H (通讯作者)，Arizona State Univ, Biodesign Ctr Mol Design & Biomimet, Biodesign Inst, Tempe, AZ 85287 USA.; Green, AA; Yan, H (通讯作者)，Arizona State Univ, Sch Mol Sci, Tempe, AZ 85287 USA.	alexgreen@asu.edu; hao.yan@asu.edu; fchh@sinap.ac.cn								188	194											NOV	2017	9	11					1056	1067		10.1038/nchem.2852	http://dx.doi.org/10.1038/nchem.2852													
