PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Kanehisa, M; Goto, S; Sato, Y; Furumichi, M; Tanabe, M				Kanehisa, Minoru; Goto, Susumu; Sato, Yoko; Furumichi, Miho; Tanabe, Mao			KEGG for integration and interpretation of large-scale molecular data sets	NUCLEIC ACIDS RESEARCH				Article									[Kanehisa, Minoru; Goto, Susumu; Furumichi, Miho; Tanabe, Mao] Kyoto Univ, Inst Chem Res, Bioinformat Ctr, Kyoto 6110011, Japan; [Kanehisa, Minoru] Univ Tokyo, Inst Med Sci, Ctr Human Genome, Minato Ku, Tokyo 1088639, Japan; [Sato, Yoko] Fujitsu Kyushu Syst Ltd, Life Sci Solut Dept, Sawara Ku, Fukuoka 8148589, Japan		Kanehisa, M (通讯作者)，Kyoto Univ, Inst Chem Res, Bioinformat Ctr, Kyoto 6110011, Japan.	kanehisa@kuicr.kyoto-u.ac.jp								3212	3274											JAN	2012	40	D1					D109	D114		10.1093/nar/gkr988	http://dx.doi.org/10.1093/nar/gkr988													
J	Lu, P; Lalam, N; Badar, M; Liu, B; Chorpening, BT; Buric, MP; Ohodnicki, PR				Lu, Ping; Lalam, Nageswara; Badar, Mudabbir; Liu, Bo; Chorpening, Benjamin T.; Buric, Michael P.; Ohodnicki, Paul R.			Distributed optical fiber sensing: Review and perspective	APPLIED PHYSICS REVIEWS				Review									[Lu, Ping; Lalam, Nageswara; Badar, Mudabbir; Ohodnicki, Paul R.] Natl Energy Technol Lab, 626 Cochrans Mill Rd, Pittsburgh, PA 15236 USA; [Lu, Ping; Liu, Bo] Leidos Res Support Team, 626 Cochrans Mill Rd, Pittsburgh, PA 15236 USA; [Liu, Bo; Chorpening, Benjamin T.; Buric, Michael P.] Natl Energy Technol Lab, 3610 Collins Ferry Rd, Morgantown, WV 26507 USA; [Ohodnicki, Paul R.] Carnegie Mellon Univ, Mat Sci & Engn Dept, Pittsburgh, PA 15213 USA		Lu, P (通讯作者)，Natl Energy Technol Lab, 626 Cochrans Mill Rd, Pittsburgh, PA 15236 USA.; Lu, P (通讯作者)，Leidos Res Support Team, 626 Cochrans Mill Rd, Pittsburgh, PA 15236 USA.	Ping.Lu@netl.doe.gov; Benjamin.Chorpening@netl.doe.gov; Michael.Buric@netl.doe.gov; Paul.Ohodnicki@netl.doe.gov								173	181											DEC	2019	6	4							041302	10.1063/1.5113955	http://dx.doi.org/10.1063/1.5113955													
J	Liu, YW; Pei, AX; Wang, F; Yang, YH; Zhang, XY; Wang, H; Dai, HN; Qi, LY; Ma, R				Liu, Yuwen; Pei, Aixiang; Wang, Fan; Yang, Yihong; Zhang, Xuyun; Wang, Hao; Dai, Hongning; Qi, Lianyong; Ma, Rui			An attention-based category-aware GRU model for the next POI recommendation	INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS				Article									[Liu, Yuwen; Wang, Fan; Yang, Yihong; Qi, Lianyong] Qufu Normal Univ, Sch Comp Sci, Rizhao 276800, Peoples R China; [Pei, Aixiang] Weifang Univ Sci & Technol, Weifang Key Lab Blockchain Agr Vegetables, Shouguang, Peoples R China; [Zhang, Xuyun] Macquarie Univ, Dept Comp, Sydney, NSW, Australia; [Wang, Hao] Norwegian Univ Sci & Technol, Dept Comp Sci, Gjovik, Norway; [Dai, Hongning] Macau Univ Sci & Technol, Fac Informat Technol, Macau, Peoples R China; [Ma, Rui] Shandong First Med Univ, Shandong Acad Med Sci, Gen Educ Dept, Tai An, Shandong, Peoples R China		Qi, LY (通讯作者)，Qufu Normal Univ, Sch Comp Sci, Rizhao 276800, Peoples R China.	lianyongqi@qfnu.edu.cn								58	58											JUL	2021	36	7					3174	3189		10.1002/int.22412	http://dx.doi.org/10.1002/int.22412		MAR 2021											
J	Gao, S; Liu, Y; Wang, YL; Ma, XJ				Gao, Song; Liu, Yu; Wang, Yaoli; Ma, Xiujun			Discovering Spatial Interaction Communities from Mobile Phone Data	TRANSACTIONS IN GIS				Article									[Gao, Song] Univ Calif Santa Barbara, Dept Geog, Santa Barbara, CA 93106 USA; [Liu, Yu] Peking Univ, Inst Remote Sensing & Geog Informat Syst, Beijing 100871, Peoples R China; [Wang, Yaoli] Univ Georgia, Dept Geog, Athens, GA 30602 USA; [Ma, Xiujun] Peking Univ, Key Lab Machine Percept, Beijing 100871, Peoples R China		Ma, XJ (通讯作者)，Peking Univ, Key Lab Machine Percept MOE, Beijing 100871, Peoples R China.	maxj@cis.pku.edu.cn								167	185											JUN	2013	17	3					463	481		10.1111/tgis.12042	http://dx.doi.org/10.1111/tgis.12042													
J	Li, PH; Zhang, ZJ; Xiong, QY; Ding, BC; Hou, J; Luo, DC; Rong, YJ; Li, SY				Li, Penghua; Zhang, Zijian; Xiong, Qingyu; Ding, Baocang; Hou, Jie; Luo, Dechao; Rong, Yujun; Li, Shuaiyong			State-of-health estimation and remaining useful life prediction for the lithium-ion battery based on a variant long short term memory neural network	JOURNAL OF POWER SOURCES				Article									[Li, Penghua; Zhang, Zijian; Hou, Jie; Li, Shuaiyong] Chongqing Univ Posts & Telecommun, Coll Automat, Chongqing 400065, Peoples R China; [Xiong, Qingyu] Chongqing Univ, Sch Big Data & Software Engn, Chongqing 400044, Peoples R China; [Ding, Baocang] Xi An Jiao Tong Univ, Sch Elect & Informat Engn, Dept Automat, Xian 710049, Shanxi, Peoples R China; [Luo, Dechao] China Automot Engn Res Inst Co Ltd, Chongqing 401122, Peoples R China; [Rong, Yujun] China Mobile Hangzhou Informat Technol Co Ltd, Hangzhou 310000, Peoples R China		Li, PH (通讯作者)，Chongqing Univ Posts & Telecommun, Coll Automat, Chongqing 400065, Peoples R China.	lipenghua88@163.com								113	118											MAY 31	2020	459								228069	10.1016/j.jpowsour.2020.228069	http://dx.doi.org/10.1016/j.jpowsour.2020.228069													
J	Song, H; Kim, M; Park, D; Shin, Y; Lee, JG				Song, Hwanjun; Kim, Minseok; Park, Dongmin; Shin, Yooju; Lee, Jae-Gil			Learning From Noisy Labels With Deep Neural Networks: A Survey	IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS				Article; Early Access									[Song, Hwanjun] NAVER AI Lab, Seongnam 13561, South Korea; [Kim, Minseok; Park, Dongmin; Shin, Yooju; Lee, Jae-Gil] Korea Adv Inst Sci & Technol, Grad Sch Knowledge Serv Engn, Daejeon 34141, South Korea		Lee, JG (通讯作者)，Korea Adv Inst Sci & Technol, Grad Sch Knowledge Serv Engn, Daejeon 34141, South Korea.	ghkswns91@gmail.com; minseokkim@kaist.ac.kr; dongminpark@kaist.ac.kr; yooju24@kaist.ac.kr; jaegil@kaist.ac.kr								25	25																						10.1109/TNNLS.2022.3152527	http://dx.doi.org/10.1109/TNNLS.2022.3152527		MAR 2022											
J	Liu, ZH; Li, Y; Han, L; Li, J; Liu, J; Zhao, ZX; Nie, W; Liu, YC; Wang, RX				Liu, Zhihai; Li, Yan; Han, Li; Li, Jie; Liu, Jie; Zhao, Zhixiong; Nie, Wei; Liu, Yuchen; Wang, Renxiao			PDB-wide collection of binding data: current status of the PDBbind database	BIOINFORMATICS				Article									[Liu, Zhihai; Li, Yan; Han, Li; Li, Jie; Liu, Jie; Zhao, Zhixiong; Nie, Wei; Liu, Yuchen; Wang, Renxiao] Chinese Acad Sci, Shanghai Inst Organ Chem, State Key Lab Bioorgan & Nat Prod Chem, Shanghai 200032, Peoples R China; [Wang, Renxiao] Macau Univ Sci & Technol, Macau Inst Appl Res Med & Hlth, State Key Lab Qual Res Chinese Med, Macau, Peoples R China		Wang, RX (通讯作者)，Chinese Acad Sci, Shanghai Inst Organ Chem, State Key Lab Bioorgan & Nat Prod Chem, 345 Lingling Rd, Shanghai 200032, Peoples R China.	wangrx@mail.sioc.ac.cn								227	229											FEB 1	2015	31	3					405	412		10.1093/bioinformatics/btu626	http://dx.doi.org/10.1093/bioinformatics/btu626													
J	Liu, PD; Chen, SM; Wang, P				Liu, Peide; Chen, Shyi-Ming; Wang, Peng			Multiple-Attribute Group Decision-Making Based on q-Rung Orthopair Fuzzy Power Maclaurin Symmetric Mean Operators	IEEE TRANSACTIONS ON SYSTEMS MAN CYBERNETICS-SYSTEMS				Article									[Liu, Peide; Wang, Peng] Shandong Univ Finance & Econ, Sch Management Sci & Engn, Jinan 250014, Peoples R China; [Chen, Shyi-Ming] Natl Taiwan Univ Sci & Technol, Dept Comp Sci & Informat Engn, Taipei 106, Taiwan		Liu, PD (通讯作者)，Shandong Univ Finance & Econ, Sch Management Sci & Engn, Jinan 250014, Peoples R China.	peide.liu@gmail.com; smchen@mail.ntust.edu.tw; sdsywp@163.com								177	182											OCT	2020	50	10					3741	3756		10.1109/TSMC.2018.2852948	http://dx.doi.org/10.1109/TSMC.2018.2852948													
J	Kim, EJ; Siegelman, RL; Jiang, HZH; Forse, AC; Lee, JH; Martell, JD; Milner, PJ; Falkowski, JM; Neaton, JB; Reimer, JA; Weston, SC; Long, JR				Kim, Eugene J.; Siegelman, Rebecca L.; Jiang, Henry Z. H.; Forse, Alexander C.; Lee, Jung-Hoon; Martell, Jeffrey D.; Milner, Phillip J.; Falkowski, Joseph M.; Neaton, Jeffrey B.; Reimer, Jeffrey A.; Weston, Simon C.; Long, Jeffrey R.			Cooperative carbon capture and steam regeneration with tetraamine-appended metal-organic frameworks	SCIENCE				Article									[Kim, Eugene J.; Siegelman, Rebecca L.; Jiang, Henry Z. H.; Forse, Alexander C.; Martell, Jeffrey D.; Milner, Phillip J.; Long, Jeffrey R.] Univ Calif Berkeley, Dept Chem, Berkeley, CA 94720 USA; [Siegelman, Rebecca L.; Reimer, Jeffrey A.; Long, Jeffrey R.] Lawrence Berkeley Natl Lab, Div Mat Sci, Berkeley, CA 94720 USA; [Forse, Alexander C.; Reimer, Jeffrey A.; Long, Jeffrey R.] Univ Calif Berkeley, Dept Chem & Biomol Engn, Berkeley, CA 94720 USA; [Forse, Alexander C.] Univ Calif Berkeley, Berkeley Energy & Climate Inst, Berkeley, CA 94720 USA; [Lee, Jung-Hoon; Neaton, Jeffrey B.] Univ Calif Berkeley, Dept Phys, Berkeley, CA 94720 USA; [Lee, Jung-Hoon; Neaton, Jeffrey B.] Lawrence Berkeley Natl Lab, Mol Foundry, Berkeley, CA 94720 USA; [Lee, Jung-Hoon] Korea Inst Sci & Technol, Computat Sci Res Ctr, Seoul 02792, South Korea; [Falkowski, Joseph M.; Weston, Simon C.] ExxonMobil Res & Engn Co, Corp Strateg Res, Annandale, NJ 08801 USA; [Neaton, Jeffrey B.] Univ Calif Berkeley, Kavli Energy Nanosci Inst, Berkeley, CA 94720 USA; [Siegelman, Rebecca L.] DuPont Nemours, Wilmington, DE 19803 USA; [Forse, Alexander C.] Univ Cambridge, Dept Chem, Cambridge CB2 1EW, England; [Martell, Jeffrey D.] Univ Wisconsin, Dept Chem, 1101 Univ Ave, Madison, WI 53706 USA; [Milner, Phillip J.] Cornell Univ, Dept Chem & Chem Biol, Ithaca, NY 14853 USA		Long, JR (通讯作者)，Univ Calif Berkeley, Dept Chem, Berkeley, CA 94720 USA.; Long, JR (通讯作者)，Lawrence Berkeley Natl Lab, Div Mat Sci, Berkeley, CA 94720 USA.; Long, JR (通讯作者)，Univ Calif Berkeley, Dept Chem & Biomol Engn, Berkeley, CA 94720 USA.	jrlong@berkeley.edu								143	144											JUL 24	2020	369	6502					392	+		10.1126/science.abb3976	http://dx.doi.org/10.1126/science.abb3976													
J	Kang, L; Liang, F; Jiang, XX; Lin, ZS; Chen, CT				Kang, Lei; Liang, Fei; Jiang, Xingxing; Lin, Zheshuai; Chen, Chuangtian			First-Principles Design and Simulations Promote the Development of Nonlinear Optical Crystals	ACCOUNTS OF CHEMICAL RESEARCH				Review									[Kang, Lei; Liang, Fei; Jiang, Xingxing; Lin, Zheshuai; Chen, Chuangtian] Chinese Acad Sci, Tech Inst Phys & Chem, Beijing 100190, Peoples R China; [Lin, Zheshuai] Univ Chinese Acad Sci, Ctr Mat Sci & Optoelect Engn, Beijing 100049, Peoples R China; [Kang, Lei] Beijing Computat Sci Res Ctr, Beijing 100193, Peoples R China; [Liang, Fei; Jiang, Xingxing; Lin, Zheshuai] Univ Chinese Acad Sci, Beijing 100190, Peoples R China		Lin, ZS (通讯作者)，Chinese Acad Sci, Tech Inst Phys & Chem, Beijing 100190, Peoples R China.; Lin, ZS (通讯作者)，Univ Chinese Acad Sci, Ctr Mat Sci & Optoelect Engn, Beijing 100049, Peoples R China.; Lin, ZS (通讯作者)，Univ Chinese Acad Sci, Beijing 100190, Peoples R China.	zslin@mail.ipc.ac.cn								113	115											JAN	2020	53	1					209	217		10.1021/acs.accounts.9b00448	http://dx.doi.org/10.1021/acs.accounts.9b00448													
J	Yao, P; Wu, HQ; Gao, B; Eryilmaz, SB; Huang, XY; Zhang, WQ; Zhang, QT; Deng, N; Shi, LP; Wong, HSP; Qian, H				Yao, Peng; Wu, Huaqiang; Gao, Bin; Eryilmaz, Sukru Burc; Huang, Xueyao; Zhang, Wenqiang; Zhang, Qingtian; Deng, Ning; Shi, Luping; Wong, H. -S. Philip; Qian, He			Face classification using electronic synapses	NATURE COMMUNICATIONS				Article									[Yao, Peng; Wu, Huaqiang; Gao, Bin; Huang, Xueyao; Zhang, Wenqiang; Zhang, Qingtian; Deng, Ning; Qian, He] Tsinghua Univ, Inst Microelect, Beijing 100084, Peoples R China; [Wu, Huaqiang; Gao, Bin; Deng, Ning; Shi, Luping; Qian, He] Tsinghua Univ, Ctr Brain Inspired Comp Res, Beijing 10084, Peoples R China; [Eryilmaz, Sukru Burc; Wong, H. -S. Philip] Stanford Univ, Dept Elect Engn, Stanford, CA 94305 USA; [Eryilmaz, Sukru Burc; Wong, H. -S. Philip] Stanford Univ, Ctr Integrated Syst, Stanford, CA 94305 USA		Wu, HQ (通讯作者)，Tsinghua Univ, Inst Microelect, Beijing 100084, Peoples R China.; Wu, HQ (通讯作者)，Tsinghua Univ, Ctr Brain Inspired Comp Res, Beijing 10084, Peoples R China.	wuhq@tsinghua.edu.cn								530	537											MAY 12	2017	8								15199	10.1038/ncomms15199	http://dx.doi.org/10.1038/ncomms15199													
J	Zhang, KZK; Zhao, SJ; Cheung, CMK; Lee, MKO				Zhang, Kern Z. K.; Zhao, Sesia J.; Cheung, Christy M. K.; Lee, Matthew K. O.			Examining the influence of online reviews on consumers' decision-making: A heuristic-systematic model	DECISION SUPPORT SYSTEMS				Article									[Zhang, Kern Z. K.] Univ Sci & Technol China, Sch Management, Hefei 230026, Peoples R China; [Zhao, Sesia J.] Anhui Univ, Sch Management, Hefei 230039, Anhui, Peoples R China; [Cheung, Christy M. K.] Hong Kong Baptist Univ, Dept Finance & Decis Sci, Hong Kong, Hong Kong, Peoples R China; [Lee, Matthew K. O.] City Univ Hong Kong, Dept Informat Syst, Hong Kong, Hong Kong, Peoples R China		Zhao, SJ (通讯作者)，Anhui Univ, Sch Management, 111 Jiulong Rd, Hefei 230039, Anhui, Peoples R China.	zakkem@ustc.edu.cn; sesia@ahu.edu.cn; ccheung@hkbu.edu.hk; ismatlee@cityu.edu.hk								279	291											NOV	2014	67						78	89		10.1016/j.dss.2014.08.005	http://dx.doi.org/10.1016/j.dss.2014.08.005													
J	Roizen, JL; Harvey, ME; Du Bois, J				Roizen, Jennifer L.; Harvey, Mark Edwin; Du Bois, J.			Metal-Catalyzed Nitrogen-Atom Transfer Methods for the Oxidation of Aliphatic C-H Bonds	ACCOUNTS OF CHEMICAL RESEARCH				Review									[Roizen, Jennifer L.; Harvey, Mark Edwin; Du Bois, J.] Stanford Univ, Dept Chem, Stanford, CA 94305 USA		Du Bois, J (通讯作者)，Stanford Univ, Dept Chem, Stanford, CA 94305 USA.	jdubois@stanford.edu								644	646											JUN	2012	45	6					911	922		10.1021/ar200318q	http://dx.doi.org/10.1021/ar200318q													
J	He, ZB; Cai, ZP; Yu, JG; Wang, XM; Sun, YC; Li, YS				He, Zaobo; Cai, Zhipeng; Yu, Jiguo; Wang, Xiaoming; Sun, Yunchuan; Li, Yingshu			Cost-Efficient Strategies for Restraining Rumor Spreading in Mobile Social Networks	IEEE TRANSACTIONS ON VEHICULAR TECHNOLOGY				Article									[He, Zaobo; Cai, Zhipeng; Li, Yingshu] Georgia State Univ, Dept Comp Sci, Atlanta, GA 30302 USA; [Yu, Jiguo] Qufu Normal Univ, Sch Informat Sci & Engn, Rizhao 276826, Peoples R China; [Wang, Xiaoming] Shaanxi Normal Univ, Sch Comp Sci, Xian 710119, Peoples R China; [Sun, Yunchuan] Beijing Normal Univ, Sch Business, Beijing 100875, Peoples R China		Yu, JG (通讯作者)，Qufu Normal Univ, Sch Informat Sci & Engn, Rizhao 276826, Peoples R China.	zhe4@student.gsu.edu; zcai@gsu.edu; jiguoyu@sina.com; wangxm@snnu.edu.cn; yunch@bnu.edu.cn; yili@gsu.edu								184	194											MAR	2017	66	3					2789	2800		10.1109/TVT.2016.2585591	http://dx.doi.org/10.1109/TVT.2016.2585591													
J	Yu, F; Qian, S; Chen, X; Huang, YY; Cai, S; Jin, J; Du, SC				Yu, Fei; Qian, Shuai; Chen, Xi; Huang, Yuanyuan; Cai, Shuo; Jin, Jie; Du, Sichun			Chaos-Based Engineering Applications with a 6D Memristive Multistable Hyperchaotic System and a 2D SF-SIMM Hyperchaotic Map	COMPLEXITY				Article									[Yu, Fei; Qian, Shuai; Chen, Xi; Huang, Yuanyuan; Cai, Shuo] Changsha Univ Sci & Technol, Sch Comp & Commun Engn, Changsha 410114, Peoples R China; [Yu, Fei] Guilin Univ Elect Technol, Guangxi Key Lab Cryptog & Informat Secur, Guilin 541004, Peoples R China; [Jin, Jie] Hunan Univ Sci & Technol, Sch Informat & Elect Engn, Xiangtan 411201, Peoples R China; [Jin, Jie] Jishou Univ, Coll Informat Sci & Engn, Jishou 416000, Peoples R China; [Du, Sichun] Hunan Univ, Coll Comp Sci & Elect Engn, Changsha 410082, Peoples R China		Yu, F (通讯作者)，Changsha Univ Sci & Technol, Sch Comp & Commun Engn, Changsha 410114, Peoples R China.; Yu, F (通讯作者)，Guilin Univ Elect Technol, Guangxi Key Lab Cryptog & Informat Secur, Guilin 541004, Peoples R China.	yufeiyfyf@csust.edu.cn								21	21											MAR 28	2021	2021								6683284	10.1155/2021/6683284	http://dx.doi.org/10.1155/2021/6683284													
J	Kwon, O; Lee, N; Shin, B				Kwon, Ohbyung; Lee, Namyeon; Shin, Bongsik			Data quality management, data usage experience and acquisition intention of big data analytics	INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT				Article									[Kwon, Ohbyung; Lee, Namyeon] Kyung Hee Univ, Coll Management, Seoul 130701, South Korea; [Shin, Bongsik] San Diego State Univ, Coll Business Adm, San Diego, CA 92182 USA		Shin, B (通讯作者)，San Diego State Univ, Coll Business Adm, San Diego, CA 92182 USA.	obkwon@khu.ac.kr; luciano0107@gmail.com; bshin@mail.sdsu.edu								306	313											JUN	2014	34	3					387	394		10.1016/j.ijinfomgt.2014.02.002	http://dx.doi.org/10.1016/j.ijinfomgt.2014.02.002													
J	Kim, J; Lee, JC				Kim, Jungkeun; Lee, Jacob C.			Effects of COVID-19 on preferences for private dining facilities in restaurants	JOURNAL OF HOSPITALITY AND TOURISM MANAGEMENT				Article									[Kim, Jungkeun] Auckland Univ Technol, Dept Mkt, 120 Mayoral Dr, Auckland, New Zealand; [Lee, Jacob C.] Dongguk Univ, Dongguk Business Sch, 30 Pildong Ro 1 Gil, Seoul 04620, South Korea		Lee, JC (通讯作者)，Dongguk Univ, Dongguk Business Sch, 30 Pildong Ro 1 Gil, Seoul 04620, South Korea.	jkkim@aut.ac.nz; lee.jacob.c@gmail.com								88	89											DEC	2020	45						67	70		10.1016/j.jhtm.2020.07.008	http://dx.doi.org/10.1016/j.jhtm.2020.07.008													
J	Zhang, YZ; Wang, Y; Cheng, T; Yao, LQ; Li, XC; Lai, WY; Huang, W				Zhang, Yi-Zhou; Wang, Yang; Cheng, Tao; Yao, Lan-Qian; Li, Xiangchun; Lai, Wen-Yong; Huang, Wei			Printed supercapacitors: materials, printing and applications	CHEMICAL SOCIETY REVIEWS				Review									[Zhang, Yi-Zhou; Wang, Yang; Cheng, Tao; Yao, Lan-Qian; Li, Xiangchun; Lai, Wen-Yong; Huang, Wei] Nanjing Univ Posts & Telecommun, Key Lab Organ Elect & Informat Displays, Jiangsu Natl Synerget Innovat Ctr Adv Mat SICAM, IAM, 9 Wenyuan Rd, Nanjing 210023, Jiangsu, Peoples R China; [Lai, Wen-Yong; Huang, Wei] NPU, SIFE, 127 West Youyi Rd, Xian 710072, Shaanxi, Peoples R China		Lai, WY (通讯作者)，Nanjing Univ Posts & Telecommun, Key Lab Organ Elect & Informat Displays, Jiangsu Natl Synerget Innovat Ctr Adv Mat SICAM, IAM, 9 Wenyuan Rd, Nanjing 210023, Jiangsu, Peoples R China.; Lai, WY (通讯作者)，NPU, SIFE, 127 West Youyi Rd, Xian 710072, Shaanxi, Peoples R China.	iamwylai@njupt.edu.cn								242	245											JUN 21	2019	48	12					3229	3264		10.1039/c7cs00819h	http://dx.doi.org/10.1039/c7cs00819h													
J	Pang, XW; Tang, J; Zhao, N; Zhang, XY; Qian, Y				Pang, Xiaowei; Tang, Jie; Zhao, Nan; Zhang, Xiuyin; Qian, Yi			Energy-efficient design for mmWave-enabled NOMA-UAV networks	SCIENCE CHINA-INFORMATION SCIENCES				Article									[Pang, Xiaowei; Zhao, Nan] Dalian Univ Technol, Sch Informat & Commun Engn, Dalian 116024, Peoples R China; [Tang, Jie; Zhang, Xiuyin] South China Univ Technol, Sch Elect & Informat Engn, Guangzhou 510641, Peoples R China; [Qian, Yi] Univ Nebraska, Dept Elect & Comp Engn, Lincoln, NE 68588 USA		Zhao, N (通讯作者)，Dalian Univ Technol, Sch Informat & Commun Engn, Dalian 116024, Peoples R China.	zhaonan@dlut.edu.cn								68	69											APR	2021	64	4							140303	10.1007/s11432-020-2985-8	http://dx.doi.org/10.1007/s11432-020-2985-8													
J	Srivastava, A; Sidler, M; Allain, AV; Lembke, DS; Kis, A; Imamoglu, A				Srivastava, Ajit; Sidler, Meinrad; Allain, Adrien V.; Lembke, Dominik S.; Kis, Andras; Imamoglu, A.			Optically active quantum dots in monolayer WSe2	NATURE NANOTECHNOLOGY				Article									[Srivastava, Ajit; Sidler, Meinrad; Imamoglu, A.] ETH, Inst Quantum Elect, CH-8093 Zurich, Switzerland; [Allain, Adrien V.; Lembke, Dominik S.; Kis, Andras] Ecole Polytech Fed Lausanne, Inst Elect Engn, CH-1015 Lausanne, Switzerland		Srivastava, A (通讯作者)，ETH, Inst Quantum Elect, CH-8093 Zurich, Switzerland.	sriva@phys.ethz.ch; imamoglu@phys.ethz.ch								525	527											JUN	2015	10	6					491	496		10.1038/NNANO.2015.60	http://dx.doi.org/10.1038/NNANO.2015.60													
J	Atchudan, R; Edison, TNJI; Shanmugam, M; Perumal, S; Somanathan, T; Lee, YR				Atchudan, Raji; Edison, Thomas Nesakumar Jebakumar Immanuel; Shanmugam, Mani; Perumal, Suguna; Somanathan, Thirunavukkarasu; Lee, Yong Rok			Sustainable synthesis of carbon quantum dots from banana peel waste using hydrothermal process for in vivo bioimaging	PHYSICA E-LOW-DIMENSIONAL SYSTEMS & NANOSTRUCTURES				Article									[Atchudan, Raji; Edison, Thomas Nesakumar Jebakumar Immanuel; Lee, Yong Rok] Yeungnam Univ, Sch Chem Engn, Gyongsan 38541, South Korea; [Perumal, Suguna] Kyungpook Natl Univ, Dept Appl Chem, Daegu 41566, South Korea; [Somanathan, Thirunavukkarasu] Vels Inst Sci Technol & Adv Studies VISTAS, Sch Basic Sci, Dept Chem, Chennai 600117, Tamil Nadu, India; [Shanmugam, Mani] Inst Aeronaut Engn, Dept Sci & Humanities, Hyderabad 500043, India		Atchudan, R (通讯作者)，Yeungnam Univ, Sch Chem Engn, Gyongsan 38541, South Korea.	atchudanr@yu.ac.kr; yrlee@yu.ac.kr								71	71											FEB	2021	126								114417	10.1016/j.physe.2020.114417	http://dx.doi.org/10.1016/j.physe.2020.114417													
